Hard,Clay,Carpet,Grass,best_of,minutes,opp_hand,opp_ht,opp_age,opp_ace,opp_df,opp_svpt,opp_1stWon,opp_2ndWon,opp_bpSaved,opp_bpFaced
0.0,0.0,0.0,1.0,1.0,288.0,1.0,188.0,30.3,17.0,3.0,194.0,94.0,27.0,9.0,15.0
0.0,0.0,0.0,1.0,0.0,107.0,1.0,193.0,21.8,25.0,1.0,73.0,43.0,15.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,111.0,1.0,193.0,21.8,14.0,4.0,69.0,36.0,14.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,157.0,1.0,180.0,26.3,3.0,2.0,100.0,32.0,28.0,7.0,9.0
0.0,1.0,0.0,0.0,0.0,98.0,0.0,185.0,30.9,2.0,1.0,57.0,28.0,10.0,1.0,2.0
0.0,1.0,0.0,0.0,0.0,81.0,1.0,198.0,20.0,7.0,2.0,45.0,27.0,9.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,135.0,1.0,185.0,23.7,2.0,3.0,82.0,37.0,17.0,4.0,6.0
0.0,0.0,1.0,0.0,1.0,63.0,1.0,196.0,31.7,1.0,1.0,46.0,25.0,10.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,201.0,1.0,188.0,21.6,1.0,2.0,136.0,59.0,21.0,14.0,19.0
0.0,0.0,0.0,1.0,0.0,150.0,1.0,191.0,25.1,1.0,8.0,107.0,37.0,28.0,5.0,7.0
0.0,0.0,0.0,1.0,0.0,67.0,1.0,196.0,28.8,9.0,2.0,48.0,24.0,10.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,149.0,1.0,185.0,24.6,9.0,5.0,95.0,38.0,23.0,2.0,3.0
0.0,1.0,0.0,0.0,0.0,99.0,0.0,190.0,28.7,4.0,4.0,67.0,28.0,15.0,2.0,4.0
0.0,1.0,0.0,0.0,0.0,102.0,1.0,188.0,23.3,5.0,2.0,71.0,31.0,14.0,4.0,7.0
0.0,1.0,0.0,0.0,0.0,116.0,0.0,185.0,31.9,1.0,2.0,65.0,25.0,18.0,2.0,3.0
0.0,1.0,0.0,0.0,1.0,206.0,1.0,185.0,25.6,6.0,5.0,157.0,73.0,19.0,11.0,17.0
0.0,0.0,1.0,0.0,0.0,177.0,1.0,198.0,29.7,18.0,6.0,113.0,46.0,34.0,5.0,6.0
0.0,0.0,0.0,1.0,0.0,137.0,1.0,193.0,19.9,11.0,2.0,92.0,46.0,25.0,2.0,2.0
0.0,0.0,0.0,1.0,0.0,97.0,1.0,198.0,22.4,9.0,2.0,66.0,38.0,8.0,4.0,5.0
0.0,0.0,0.0,1.0,0.0,80.0,1.0,198.0,21.5,10.0,3.0,46.0,26.0,7.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,155.0,1.0,183.0,30.7,7.0,0.0,88.0,52.0,11.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,98.0,1.0,178.0,35.3,3.0,1.0,67.0,33.0,10.0,4.0,5.0
0.0,0.0,0.0,1.0,0.0,149.0,1.0,183.0,30.9,1.0,3.0,94.0,39.0,15.0,9.0,13.0
0.0,1.0,0.0,0.0,0.0,140.0,1.0,198.0,23.1,3.0,2.0,82.0,28.0,26.0,2.0,4.0
0.0,1.0,0.0,0.0,0.0,145.0,0.0,185.0,32.9,0.0,0.0,66.0,35.0,11.0,1.0,2.0
0.0,1.0,0.0,0.0,1.0,253.0,1.0,185.0,25.7,4.0,4.0,149.0,67.0,27.0,5.0,12.0
0.0,0.0,0.0,1.0,0.0,102.0,1.0,198.0,23.4,16.0,4.0,81.0,43.0,11.0,1.0,2.0
0.0,0.0,0.0,1.0,1.0,106.0,1.0,183.0,34.4,9.0,3.0,70.0,32.0,18.0,4.0,5.0
0.0,0.0,0.0,1.0,0.0,122.0,1.0,193.0,21.1,11.0,3.0,82.0,49.0,11.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,73.0,1.0,185.0,38.2,12.0,2.0,49.0,29.0,9.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,167.0,1.0,185.0,26.1,6.0,4.0,125.0,48.0,28.0,6.0,9.0
0.0,0.0,0.0,1.0,1.0,60.0,1.0,188.0,29.1,3.0,0.0,36.0,18.0,6.0,4.0,4.0
0.0,1.0,0.0,0.0,1.0,161.0,0.0,185.0,34.3,4.0,1.0,84.0,37.0,19.0,4.0,5.0
0.0,0.0,0.0,1.0,0.0,68.0,1.0,191.0,25.4,8.0,0.0,52.0,28.0,7.0,6.0,6.0
0.0,0.0,0.0,1.0,0.0,174.0,1.0,185.0,27.2,12.0,5.0,120.0,63.0,23.0,3.0,3.0
0.0,0.0,0.0,1.0,0.0,81.0,1.0,198.0,24.7,10.0,4.0,56.0,30.0,11.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,126.0,1.0,175.0,30.8,1.0,0.0,95.0,37.0,16.0,7.0,10.0
0.0,1.0,0.0,0.0,0.0,169.0,0.0,185.0,34.9,3.0,1.0,96.0,47.0,11.0,5.0,8.0
0.0,0.0,0.0,1.0,0.0,148.0,1.0,198.0,24.5,14.0,1.0,96.0,54.0,17.0,3.0,4.0
0.0,1.0,0.0,0.0,0.0,205.0,1.0,185.0,27.6,6.0,4.0,135.0,54.0,22.0,23.0,28.0
0.0,0.0,0.0,1.0,1.0,136.0,1.0,198.0,25.5,16.0,9.0,90.0,42.0,22.0,5.0,6.0
0.0,0.0,0.0,1.0,0.0,117.0,0.0,198.0,28.6,9.0,3.0,74.0,34.0,14.0,3.0,5.0
0.0,1.0,0.0,0.0,0.0,174.0,1.0,183.0,22.8,0.0,5.0,93.0,42.0,10.0,7.0,11.0
0.0,1.0,0.0,0.0,0.0,147.0,1.0,188.0,24.4,6.0,4.0,97.0,41.0,21.0,8.0,9.0
0.0,1.0,0.0,0.0,0.0,215.0,1.0,185.0,18.9,4.0,4.0,136.0,67.0,23.0,5.0,6.0
