date,tournament,level,bestOf,surface,indoor,round,winner_name,winner_seed,winner_country_name,winner_country_id,winner_rank,winner_eloRatingDelta,winner_eloRating,loser_name,loser_country_name,loser_country_id,loser_rank,loser_eloRatingDelta,loser_eloRating,score,loser_seed,loser_entry,speed,outcome,winner_entry
8/10/15,Canada Masters,M,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,1,2584,Jeremy Chardy,France,FRA,49,-1,1990,6-4 6-4,,,71,,
8/10/15,Canada Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,,2584,Ernests Gulbis,Latvia,LAT,87,-1,1922,5-7 7-6(7) 6-1,,Q,71,,
8/10/15,Canada Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2583,Jack Sock,United States,USA,35,,2024,6-2 6-1,,,71,,
8/10/15,Canada Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2583,Thomaz Bellucci,Brazil,BRA,33,-1,1951,6-3 7-6(4),,,71,,
6/29/15,Wimbledon,G,5,G,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,9,2574,Roger Federer,Switzerland,SUI,2,-9,2412,7-6(1) 6-7(10) 6-4 6-3,2,,86,,
6/29/15,Wimbledon,G,5,G,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,3,2571,Richard Gasquet,France,FRA,20,-3,2167,7-6(2) 6-4 6-4,21,,86,,
6/29/15,Wimbledon,G,5,G,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,2,2569,Marin Cilic,Croatia,CRO,9,-2,2143,6-4 6-4 6-4,9,,86,,
6/29/15,Wimbledon,G,5,G,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,2,2567,Kevin Anderson,South Africa,RSA,14,-2,2106,6-7(6) 6-7(6) 6-1 6-4 7-5,14,,86,,
6/29/15,Wimbledon,G,5,G,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2566,Bernard Tomic,Australia,AUS,26,-1,1970,6-3 6-3 6-3,27,,86,,
6/29/15,Wimbledon,G,5,G,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,,2566,Jarkko Nieminen,Finland,FIN,92,-1,1868,6-4 6-2 6-3,,,86,,
6/29/15,Wimbledon,G,5,G,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,1,2565,Philipp Kohlschreiber,Germany,GER,33,-1,2002,6-4 6-4 6-4,,,86,,
5/24/15,Roland Garros,G,5,C,FALSE,F,Stan Wawrinka,8,Switzerland,SUI,9,28,2246,Novak Djokovic,Serbia,SRB,1,-28,2593,4-6 6-4 6-3 6-4,1,,46,,
5/24/15,Roland Garros,G,5,C,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,6,2587,Andy Murray,United Kingdom,GBR,3,-7,2370,6-3 6-3 5-7 5-7 6-1,3,,46,,
5/24/15,Roland Garros,G,5,C,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,6,2581,Rafael Nadal,Spain,ESP,7,-5,2342,7-5 6-3 6-1,6,,46,,
5/24/15,Roland Garros,G,5,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2580,Richard Gasquet,France,FRA,21,-1,2126,6-1 6-2 6-3,20,,46,,
5/24/15,Roland Garros,G,5,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2579,Thanasi Kokkinakis,Australia,AUS,84,,1829,6-4 6-4 6-4,,WC,46,,
5/24/15,Roland Garros,G,5,C,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,,2579,Gilles Muller,Luxembourg,LUX,55,,1938,6-1 6-4 6-4,,,46,,
5/24/15,Roland Garros,G,5,C,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,1,2578,Jarkko Nieminen,Finland,FIN,87,,1876,6-2 7-5 6-2,,,46,,
5/10/15,Rome Masters,M,3,C,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,6,2572,Roger Federer,Switzerland,SUI,2,-6,2397,6-4 6-3,2,,60,,
5/10/15,Rome Masters,M,3,C,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,3,2569,David Ferrer,Spain,ESP,8,-3,2230,6-4 6-4,7,,60,,
5/10/15,Rome Masters,M,3,C,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,3,2566,Kei Nishikori,Japan,JPN,6,-3,2280,6-3 3-6 6-1,5,,60,,
5/10/15,Rome Masters,M,3,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2565,Thomaz Bellucci,Brazil,BRA,68,,1919,5-7 6-2 6-3,,Q,60,,
5/10/15,Rome Masters,M,3,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2564,Nicolas Almagro,Spain,ESP,174,-1,2019,6-1 6-7(5) 6-3,,,60,,
4/12/15,Monte Carlo Masters,M,3,C,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,3,2561,Tomas Berdych,Czech Republic,CZE,8,-3,2257,7-5 4-6 6-3,6,,34,,
4/12/15,Monte Carlo Masters,M,3,C,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,6,2555,Rafael Nadal,Spain,ESP,5,-5,2357,6-3 6-3,3,,34,,
4/12/15,Monte Carlo Masters,M,3,C,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,2,2553,Marin Cilic,Croatia,CRO,10,-2,2194,6-0 6-3,8,,34,,
4/12/15,Monte Carlo Masters,M,3,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,,2553,Andreas Haider Maurer,Austria,AUT,52,-1,1865,6-4 6-0,,,34,,
4/12/15,Monte Carlo Masters,M,3,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2552,Albert Ramos,Spain,ESP,67,-1,1847,6-1 6-4,,Q,34,,
3/25/15,Miami Masters,M,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,5,2547,Andy Murray,United Kingdom,GBR,4,-5,2325,7-6(3) 4-6 6-0,3,,53,,
3/25/15,Miami Masters,M,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,1,2546,John Isner,United States,USA,24,-1,2072,7-6(3) 6-2,22,,53,,
3/25/15,Miami Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,3,2543,David Ferrer,Spain,ESP,7,-3,2229,7-5 7-5,6,,53,,
3/25/15,Miami Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2542,Alexandr Dolgopolov,Ukraine,UKR,65,,1993,6-7(3) 7-5 6-0,,,53,,
3/25/15,Miami Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2542,Steve Darcis,Belgium,BEL,84,-1,1888,6-0 7-5,,Q,53,,
3/25/15,Miami Masters,M,3,H,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2541,Martin Klizan,Slovakia,SVK,41,,1945,6-0 5-7 6-1,,,53,,
3/12/15,Indian Wells Masters,M,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,8,2533,Roger Federer,Switzerland,SUI,2,-8,2417,6-3 6-7(5) 6-2,2,,64,,
3/12/15,Indian Wells Masters,M,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,5,2528,Andy Murray,United Kingdom,GBR,4,-5,2312,6-2 6-3,4,,64,,
3/12/15,Indian Wells Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,1,2527,Bernard Tomic,Australia,AUS,35,-1,2034,W/O,32,,64,W/O,
3/12/15,Indian Wells Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2526,John Isner,United States,USA,20,-1,2025,6-4 7-6(5),18,,64,,
3/12/15,Indian Wells Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2526,Albert Ramos,Spain,ESP,68,-1,1842,7-5 6-3,,,64,,
3/12/15,Indian Wells Masters,M,3,H,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2525,Marcos Baghdatis,Cyprus,CYP,61,-1,1927,6-1 6-3,,,64,,
3/6/15,Davis Cup WG,D,5,H,FALSE,R16,Novak Djokovic,,Serbia,SRB,1,,2525,Mate Delic,Croatia,CRO,158,,1659,6-3 6-2 6-4,,,,,
2/23/15,Dubai,A,3,H,FALSE,F,Roger Federer,2,Switzerland,SUI,2,15,2388,Novak Djokovic,Serbia,SRB,1,-15,2540,6-3 7-5,1,,54,,
2/23/15,Dubai,A,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,2,2538,Tomas Berdych,Czech Republic,CZE,8,-3,2222,6-0 5-7 6-4,4,,54,,
2/23/15,Dubai,A,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,1,2537,Marsel Ilhan,Turkey,TUR,104,-1,1713,6-1 6-1,,Q,54,,
2/23/15,Dubai,A,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,,2537,Andrey Golubev,Kazakhstan,KAZ,107,,1767,6-1 6-2,,,54,,
2/23/15,Dubai,A,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2537,Vasek Pospisil,Canada,CAN,63,,1931,6-4 6-4,,,54,,
1/19/15,Australian Open,G,5,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,8,2529,Andy Murray,United Kingdom,GBR,6,-7,2331,7-6(5) 6-7(4) 6-3 6-0,6,,72,,
1/19/15,Australian Open,G,5,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,5,2524,Stan Wawrinka,Switzerland,SUI,4,-5,2232,7-6(1) 3-6 6-4 4-6 6-0,4,,72,,
1/19/15,Australian Open,G,5,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,3,2521,Milos Raonic,Canada,CAN,8,-4,2202,7-6(5) 6-4 6-2,8,,72,,
1/19/15,Australian Open,G,5,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2520,Gilles Muller,Luxembourg,LUX,42,-2,1961,6-4 7-5 7-5,,,72,,
1/19/15,Australian Open,G,5,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2519,Fernando Verdasco,Spain,ESP,33,-2,1995,7-6(8) 6-3 6-4,31,,72,,
1/19/15,Australian Open,G,5,H,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2518,Andrey Kuznetsov,Russian Federation,RUS,88,-1,1867,6-0 6-1 6-4,,,72,,
1/19/15,Australian Open,G,5,H,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,,2518,Aljaz Bedene,Slovenia,SLO,116,-1,1839,6-3 6-2 6-4,,Q,72,,
1/5/15,Doha,B,3,H,FALSE,QF,Ivo Karlovic,7,Croatia,CRO,27,18,1968,Novak Djokovic,Serbia,SRB,1,-16,2534,6-7(2) 7-6(6) 6-4,1,,74,,
1/5/15,Doha,B,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,,2534,Sergiy Stakhovsky,Ukraine,UKR,57,-1,1842,6-2 6-1,,,74,,
1/5/15,Doha,B,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2533,Dusan Lajovic,Serbia,SRB,68,-1,1814,6-2 6-1,,,74,,
11/9/14,Tour Finals,F,3,H,TRUE,F,Novak Djokovic,1,Serbia,SRB,1,4,2530,Roger Federer,Switzerland,SUI,2,-5,2413,W/O,2,,52,W/O,
11/9/14,Tour Finals,F,3,H,TRUE,SF,Novak Djokovic,1,Serbia,SRB,1,5,2525,Kei Nishikori,Japan,JPN,5,-4,2261,6-1 3-6 6-0,4,,52,,
11/9/14,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,1,Serbia,SRB,1,3,2522,Marin Cilic,Croatia,CRO,9,-4,2226,6-1 6-1,8,,52,,
11/9/14,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,1,Serbia,SRB,1,3,2519,Tomas Berdych,Czech Republic,CZE,7,-2,2170,6-2 6-2,6,,52,,
11/9/14,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,1,Serbia,SRB,1,2,2517,Stan Wawrinka,Switzerland,SUI,4,-3,2168,6-3 6-0,3,,52,,
10/27/14,Paris Masters,M,3,H,TRUE,F,Novak Djokovic,1,Serbia,SRB,1,3,2514,Milos Raonic,Canada,CAN,10,-3,2188,6-2 6-3,7,,71,,
10/27/14,Paris Masters,M,3,H,TRUE,SF,Novak Djokovic,1,Serbia,SRB,1,4,2510,Kei Nishikori,Japan,JPN,7,-4,2250,6-2 6-3,6,,71,,
10/27/14,Paris Masters,M,3,H,TRUE,QF,Novak Djokovic,1,Serbia,SRB,1,6,2504,Andy Murray,United Kingdom,GBR,8,-6,2326,7-5 6-2,8,,71,,
10/27/14,Paris Masters,M,3,H,TRUE,R16,Novak Djokovic,1,Serbia,SRB,1,2,2502,Gael Monfils,France,FRA,21,-2,2134,6-3 7-6(2),,,71,,
10/27/14,Paris Masters,M,3,H,TRUE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2501,Philipp Kohlschreiber,Germany,GER,24,-2,2019,6-3 6-4,,,71,,
10/5/14,Shanghai Masters,M,3,H,FALSE,SF,Roger Federer,3,Switzerland,SUI,3,15,2374,Novak Djokovic,Serbia,SRB,1,-15,2516,6-4 6-4,1,,82,,
10/5/14,Shanghai Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,2,2514,David Ferrer,Spain,ESP,5,-3,2170,6-4 6-2,5,,82,,
10/5/14,Shanghai Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2513,Mikhail Kukushkin,Kazakhstan,KAZ,85,,1845,6-3 4-6 6-4,,,82,,
10/5/14,Shanghai Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2513,Dominic Thiem,Austria,AUT,39,,1916,6-3 6-4,,,82,,
9/29/14,Beijing,A,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,3,2510,Tomas Berdych,Czech Republic,CZE,6,-2,2168,6-0 6-2,3,,47,,
9/29/14,Beijing,A,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,5,2505,Andy Murray,United Kingdom,GBR,11,-5,2301,6-3 6-4,6,,47,,
9/29/14,Beijing,A,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,2,2503,Grigor Dimitrov,Bulgaria,BUL,10,-2,2183,6-2 6-4,5,,47,,
9/29/14,Beijing,A,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2502,Vasek Pospisil,Canada,CAN,41,-1,1903,6-3 7-5,,,47,,
9/29/14,Beijing,A,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2502,Guillermo Garcia Lopez,Spain,ESP,38,-1,1917,6-2 6-1,,,47,,
8/25/14,US Open,G,5,H,FALSE,SF,Kei Nishikori,10,Japan,JPN,11,25,2205,Novak Djokovic,Serbia,SRB,1,-25,2527,6-4 1-6 7-6(4) 6-3,1,,64,,
8/25/14,US Open,G,5,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,6,2521,Andy Murray,United Kingdom,GBR,9,-5,2285,7-6(1) 6-7(1) 6-2 6-4,8,,64,,
8/25/14,US Open,G,5,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2520,Philipp Kohlschreiber,Germany,GER,25,-2,2028,6-1 7-5 6-4,22,,64,,
8/25/14,US Open,G,5,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2519,Sam Querrey,United States,USA,57,-2,1983,6-3 6-2 6-2,,,64,,
8/25/14,US Open,G,5,H,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2518,Paul Henri Mathieu,France,FRA,81,-1,1841,6-1 6-3 6-0,,,64,,
8/25/14,US Open,G,5,H,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,,2518,Diego Sebastian Schwartzman,Argentina,ARG,79,-1,1747,6-1 6-2 6-4,,,64,,
8/10/14,Cincinnati Masters,M,3,H,FALSE,R16,Tommy Robredo,16,Spain,ESP,20,19,2062,Novak Djokovic,Serbia,SRB,1,-18,2536,7-6(6) 7-5,1,,71,,
8/10/14,Cincinnati Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2535,Gilles Simon,France,FRA,31,-1,1967,6-3 4-6 6-4,,,71,,
8/4/14,Canada Masters,M,3,H,FALSE,R16,Jo Wilfried Tsonga,13,France,FRA,15,17,2165,Novak Djokovic,Serbia,SRB,1,-18,2553,6-2 6-2,1,,73,,
8/4/14,Canada Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2552,Gael Monfils,France,FRA,22,-2,2092,6-2 6-7(4) 7-6(2),,,73,,
6/23/14,Wimbledon,G,5,G,FALSE,F,Novak Djokovic,1,Serbia,SRB,2,8,2544,Roger Federer,Switzerland,SUI,4,-8,2357,6-7(7) 6-4 7-6(4) 5-7 6-4,4,,89,,
6/23/14,Wimbledon,G,5,G,FALSE,SF,Novak Djokovic,1,Serbia,SRB,2,4,2540,Grigor Dimitrov,Bulgaria,BUL,13,-3,2198,6-4 3-6 7-6(2) 7-6(7),11,,89,,
6/23/14,Wimbledon,G,5,G,FALSE,QF,Novak Djokovic,1,Serbia,SRB,2,2,2538,Marin Cilic,Croatia,CRO,29,-3,2155,6-1 3-6 6-7(4) 6-2 6-2,26,,89,,
6/23/14,Wimbledon,G,5,G,FALSE,R16,Novak Djokovic,1,Serbia,SRB,2,3,2535,Jo Wilfried Tsonga,France,FRA,17,-3,2159,6-3 6-4 7-6(5),14,,89,,
6/23/14,Wimbledon,G,5,G,FALSE,R32,Novak Djokovic,1,Serbia,SRB,2,1,2534,Gilles Simon,France,FRA,44,-1,1974,6-4 6-2 6-4,,,89,,
6/23/14,Wimbledon,G,5,G,FALSE,R64,Novak Djokovic,1,Serbia,SRB,2,1,2533,Radek Stepanek,Czech Republic,CZE,38,-1,2001,6-4 6-3 6-7(5) 7-6(5),,,89,,
6/23/14,Wimbledon,G,5,G,FALSE,R128,Novak Djokovic,1,Serbia,SRB,2,1,2532,Andrey Golubev,Kazakhstan,KAZ,56,,1844,6-0 6-1 6-4,,,89,,
5/26/14,Roland Garros,G,5,C,FALSE,F,Rafael Nadal,1,Spain,ESP,1,19,2484,Novak Djokovic,Serbia,SRB,2,-19,2551,3-6 7-5 6-2 6-4,2,,40,,
5/26/14,Roland Garros,G,5,C,FALSE,SF,Novak Djokovic,2,Serbia,SRB,2,2,2549,Ernests Gulbis,Latvia,LAT,17,-3,2170,6-3 6-3 3-6 6-3,18,,40,,
5/26/14,Roland Garros,G,5,C,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,3,2546,Milos Raonic,Canada,CAN,9,-3,2163,7-5 7-6(5) 6-4,8,,40,,
5/26/14,Roland Garros,G,5,C,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,3,2543,Jo Wilfried Tsonga,France,FRA,14,-2,2158,6-1 6-4 6-1,13,,40,,
5/26/14,Roland Garros,G,5,C,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,2,2541,Marin Cilic,Croatia,CRO,26,-3,2139,6-3 6-2 6-7(2) 6-4,25,,40,,
5/26/14,Roland Garros,G,5,C,FALSE,R64,Novak Djokovic,2,Serbia,SRB,2,1,2540,Jeremy Chardy,France,FRA,42,-1,1987,6-1 6-4 6-2,,,40,,
5/26/14,Roland Garros,G,5,C,FALSE,R128,Novak Djokovic,2,Serbia,SRB,2,,2540,Joao Sousa,Portugal,POR,44,-1,1839,6-1 6-2 6-4,,,40,,
5/11/14,Rome Masters,M,3,C,FALSE,F,Novak Djokovic,2,Serbia,SRB,2,11,2529,Rafael Nadal,Spain,ESP,1,-11,2479,4-6 6-3 6-3,1,,43,,
5/11/14,Rome Masters,M,3,C,FALSE,SF,Novak Djokovic,2,Serbia,SRB,2,2,2527,Milos Raonic,Canada,CAN,10,-2,2146,6-7(5) 7-6(4) 6-3,8,,43,,
5/11/14,Rome Masters,M,3,C,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,3,2524,David Ferrer,Spain,ESP,5,-2,2210,7-5 4-6 6-3,5,,43,,
5/11/14,Rome Masters,M,3,C,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,1,2523,Philipp Kohlschreiber,Germany,GER,29,-1,1998,4-6 6-2 6-1,,,43,,
5/11/14,Rome Masters,M,3,C,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,1,2522,Radek Stepanek,Czech Republic,CZE,43,-1,1956,6-3 7-5,,,43,,
4/13/14,Monte Carlo Masters,M,3,C,FALSE,SF,Roger Federer,4,Switzerland,SUI,4,16,2354,Novak Djokovic,Serbia,SRB,2,-17,2539,7-5 6-2,2,,35,,
4/13/14,Monte Carlo Masters,M,3,C,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,1,2538,Guillermo Garcia Lopez,Spain,ESP,38,-1,1973,4-6 6-3 6-1,,,35,,
4/13/14,Monte Carlo Masters,M,3,C,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,,2538,Pablo Carreno Busta,Spain,ESP,62,,1814,6-0 6-1,,LL,35,,
4/13/14,Monte Carlo Masters,M,3,C,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,1,2537,Albert Montanes,Spain,ESP,57,,1859,6-1 6-0,,Q,35,,
3/19/14,Miami Masters,M,3,H,FALSE,F,Novak Djokovic,2,Serbia,SRB,2,11,2526,Rafael Nadal,Spain,ESP,1,-11,2499,6-3 6-3,1,,66,,
3/19/14,Miami Masters,M,3,H,FALSE,SF,Novak Djokovic,2,Serbia,SRB,2,1,2525,Kei Nishikori,Japan,JPN,21,-1,2130,W/O,20,,66,W/O,
3/19/14,Miami Masters,M,3,H,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,5,2520,Andy Murray,United Kingdom,GBR,6,-5,2318,7-5 6-3,6,,66,,
3/19/14,Miami Masters,M,3,H,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,1,2519,Tommy Robredo,Spain,ESP,17,-2,2074,6-3 7-5,16,,66,,
3/19/14,Miami Masters,M,3,H,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,1,2518,Florian Mayer,Germany,GER,32,,2003,W/O,30,,66,W/O,
3/19/14,Miami Masters,M,3,H,FALSE,R64,Novak Djokovic,2,Serbia,SRB,2,1,2517,Jeremy Chardy,France,FRA,48,,1958,6-4 6-3,,,66,,
3/6/14,Indian Wells Masters,M,3,H,FALSE,F,Novak Djokovic,2,Serbia,SRB,2,7,2510,Roger Federer,Switzerland,SUI,8,-7,2360,3-6 6-3 7-6(3),7,,54,,
3/6/14,Indian Wells Masters,M,3,H,FALSE,SF,Novak Djokovic,2,Serbia,SRB,2,2,2508,John Isner,United States,USA,13,-2,2101,7-5 6-7(2) 6-1,12,,54,,
3/6/14,Indian Wells Masters,M,3,H,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,1,2507,Julien Benneteau,France,FRA,65,-1,1970,6-1 6-3,,,54,,
3/6/14,Indian Wells Masters,M,3,H,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,2,2505,Marin Cilic,Croatia,CRO,26,-2,2163,1-6 6-2 6-3,24,,54,,
3/6/14,Indian Wells Masters,M,3,H,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,,2505,Alejandro Gonzalez,Colombia,COL,91,-1,1718,6-1 3-6 6-1,,,54,,
3/6/14,Indian Wells Masters,M,3,H,FALSE,R64,Novak Djokovic,2,Serbia,SRB,2,1,2504,Victor Hanescu,Romania,ROU,87,,1807,7-6(1) 6-2,,,54,,
2/24/14,Dubai,A,3,H,FALSE,SF,Roger Federer,4,Switzerland,SUI,8,15,2325,Novak Djokovic,Serbia,SRB,2,-15,2519,3-6 6-3 6-2,1,,53,,
2/24/14,Dubai,A,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,2,1,2518,Mikhail Youzhny,Russian Federation,RUS,15,-1,2049,W/O,6,,53,W/O,
2/24/14,Dubai,A,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,2,,2518,Roberto Bautista Agut,Spain,ESP,51,-1,1932,6-1 6-3,,,53,,
2/24/14,Dubai,A,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,2,1,2517,Denis Istomin,Uzbekistan,UZB,54,,1957,6-3 6-3,,,53,,
1/13/14,Australian Open,G,5,H,FALSE,QF,Stan Wawrinka,8,Switzerland,SUI,8,23,2225,Novak Djokovic,Serbia,SRB,2,-24,2541,2-6 6-4 6-2 3-6 9-7,2,,70,,
1/13/14,Australian Open,G,5,H,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,2,2539,Fabio Fognini,Italy,ITA,16,-1,2041,6-3 6-0 6-2,15,,70,,
1/13/14,Australian Open,G,5,H,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,1,2538,Denis Istomin,Uzbekistan,UZB,49,-1,1960,6-3 6-3 7-5,,,70,,
1/13/14,Australian Open,G,5,H,FALSE,R64,Novak Djokovic,2,Serbia,SRB,2,,2538,Leonardo Mayer,Argentina,ARG,98,,1880,6-0 6-4 6-4,,,70,,
1/13/14,Australian Open,G,5,H,FALSE,R128,Novak Djokovic,2,Serbia,SRB,2,,2538,Lukas Lacko,Slovakia,SVK,96,-1,1818,6-3 7-6(2) 6-1,,,70,,
11/15/13,Davis Cup WG,D,5,H,FALSE,F,Novak Djokovic,,Serbia,SRB,2,3,2535,Tomas Berdych,Czech Republic,CZE,7,-3,2204,6-4 7-6(5) 6-2,,,,,
11/15/13,Davis Cup WG,D,5,H,FALSE,F,Novak Djokovic,,Serbia,SRB,2,,2535,Radek Stepanek,Czech Republic,CZE,44,-1,1967,7-5 6-1 6-4,,,,,
11/4/13,Tour Finals,F,3,H,TRUE,F,Novak Djokovic,2,Serbia,SRB,2,14,2521,Rafael Nadal,Spain,ESP,1,-13,2529,6-3 6-4,1,,76,,
11/4/13,Tour Finals,F,3,H,TRUE,SF,Novak Djokovic,2,Serbia,SRB,2,3,2518,Stan Wawrinka,Switzerland,SUI,8,-3,2204,6-3 6-3,7,,76,,
11/4/13,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,2,Serbia,SRB,2,5,2513,Juan Martin Del Potro,Argentina,ARG,5,-5,2315,6-3 3-6 6-3,4,,76,,
11/4/13,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,2,Serbia,SRB,2,6,2507,Roger Federer,Switzerland,SUI,7,-6,2306,6-4 6-7(2) 6-2,6,,76,,
11/4/13,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,2,Serbia,SRB,2,2,2505,Richard Gasquet,France,FRA,9,-3,2163,7-6(5) 4-6 6-3,8,,76,,
10/28/13,Paris Masters,M,3,H,TRUE,F,Novak Djokovic,2,Serbia,SRB,2,5,2500,David Ferrer,Spain,ESP,3,-4,2253,7-5 7-5,3,,72,,
10/28/13,Paris Masters,M,3,H,TRUE,SF,Novak Djokovic,2,Serbia,SRB,2,6,2494,Roger Federer,Switzerland,SUI,6,-5,2311,4-6 6-3 6-2,5,,72,,
10/28/13,Paris Masters,M,3,H,TRUE,QF,Novak Djokovic,2,Serbia,SRB,2,3,2491,Stan Wawrinka,Switzerland,SUI,8,-3,2186,6-1 6-4,7,,72,,
10/28/13,Paris Masters,M,3,H,TRUE,R16,Novak Djokovic,2,Serbia,SRB,2,1,2490,John Isner,United States,USA,16,-2,2085,6-7(5) 6-1 6-2,13,,72,,
10/28/13,Paris Masters,M,3,H,TRUE,R32,Novak Djokovic,2,Serbia,SRB,2,1,2489,Pierre Hugues Herbert,France,FRA,189,-1,1746,7-6(3) 6-3,,Q,72,,
