Hard,Clay,Carpet,Grass,best_of,minutes,opponent_name,opp_hand,opp_ht,opp_age,opp_ace,opp_df,opp_svpt,opp_1stIn,opp_1stWon,opp_2ndWon,opp_SvGms,opp_bpSaved,opp_bpFaced,DJOK,djok_hand,djok_ht,djok_age,djok_ace,djok_df,djok_svpt,djok_1stIn,djok_1stWon,djok_2ndWon,djok_SvGms,djok_bpSaved,djok_bpFaced,Target
0.0,1.0,0.0,0.0,1.0,90.0,Yen Hsun Lu,0.0,180.0,32.7,2.0,4.0,84.0,58.0,28.0,11.0,12.0,7.0,14.0,Novak Djokovic,1.0,188.0,29.0,1.0,1.0,64.0,45.0,34.0,14.0,12.0,0.0,1.0,True
0.0,1.0,0.0,0.0,1.0,137.0,Steve Darcis,0.0,178.0,32.1,3.0,5.0,98.0,54.0,34.0,22.0,15.0,7.0,12.0,Novak Djokovic,1.0,188.0,29.0,4.0,4.0,105.0,70.0,47.0,20.0,16.0,2.0,4.0,True
0.0,1.0,0.0,0.0,1.0,122.0,Aljaz Bedene,0.0,181.0,26.8,8.0,2.0,92.0,53.0,34.0,11.0,13.0,10.0,17.0,Novak Djokovic,1.0,188.0,29.0,5.0,0.0,93.0,71.0,48.0,12.0,13.0,5.0,7.0,True
0.0,1.0,0.0,0.0,1.0,192.0,Roberto Bautista Agut,0.0,183.0,28.1,1.0,2.0,142.0,102.0,55.0,17.0,19.0,13.0,22.0,Novak Djokovic,1.0,188.0,29.0,2.0,5.0,116.0,82.0,53.0,17.0,19.0,5.0,11.0,True
0.0,1.0,0.0,0.0,1.0,126.0,Tomas Berdych,0.0,196.0,30.6,4.0,3.0,81.0,46.0,31.0,13.0,15.0,2.0,8.0,Novak Djokovic,1.0,188.0,29.0,0.0,1.0,81.0,49.0,35.0,21.0,15.0,4.0,6.0,True
0.0,1.0,0.0,0.0,1.0,108.0,Dominic Thiem,0.0,185.0,22.7,2.0,3.0,83.0,50.0,27.0,15.0,12.0,7.0,13.0,Novak Djokovic,1.0,188.0,29.0,2.0,1.0,73.0,50.0,36.0,16.0,13.0,3.0,4.0,True
0.0,1.0,0.0,0.0,1.0,183.0,Andy Murray,0.0,190.0,29.0,5.0,3.0,109.0,55.0,34.0,22.0,17.0,7.0,14.0,Novak Djokovic,1.0,188.0,29.0,4.0,3.0,110.0,76.0,49.0,20.0,17.0,7.0,10.0,True
0.0,0.0,1.0,0.0,1.0,122.0,James Ward,0.0,190.0,29.3,10.0,5.0,103.0,59.0,39.0,18.0,14.0,5.0,10.0,Novak Djokovic,1.0,188.0,29.1,7.0,1.0,89.0,58.0,45.0,19.0,14.0,8.0,9.0,True
0.0,0.0,1.0,0.0,1.0,124.0,Adrian Mannarino,1.0,183.0,27.9,5.0,3.0,95.0,61.0,46.0,15.0,15.0,4.0,7.0,Novak Djokovic,1.0,188.0,29.1,6.0,8.0,103.0,67.0,56.0,17.0,16.0,8.0,9.0,True
0.0,0.0,0.0,1.0,0.0,103.0,Gilles Muller,1.0,193.0,33.2,11.0,3.0,77.0,47.0,33.0,12.0,12.0,2.0,5.0,Novak Djokovic,1.0,188.0,29.1,3.0,3.0,66.0,39.0,30.0,18.0,12.0,1.0,3.0,True
0.0,0.0,0.0,1.0,0.0,88.0,Radek Stepanek,0.0,185.0,37.6,5.0,4.0,71.0,28.0,19.0,19.0,9.0,6.0,10.0,Novak Djokovic,1.0,188.0,29.1,3.0,1.0,50.0,34.0,27.0,11.0,9.0,4.0,5.0,True
0.0,0.0,0.0,1.0,0.0,120.0,Tomas Berdych,0.0,196.0,30.8,8.0,4.0,72.0,36.0,27.0,18.0,11.0,2.0,4.0,Novak Djokovic,1.0,188.0,29.1,3.0,5.0,86.0,42.0,33.0,22.0,11.0,7.0,8.0,True
0.0,0.0,0.0,1.0,0.0,73.0,Gael Monfils,0.0,193.0,29.8,2.0,1.0,48.0,23.0,16.0,7.0,8.0,1.0,5.0,Novak Djokovic,1.0,188.0,29.1,1.0,5.0,54.0,35.0,28.0,9.0,9.0,6.0,7.0,True
0.0,0.0,0.0,1.0,0.0,82.0,Kei Nishikori,0.0,178.0,26.5,4.0,2.0,59.0,41.0,26.0,9.0,10.0,2.0,5.0,Novak Djokovic,1.0,188.0,29.1,5.0,0.0,58.0,44.0,36.0,6.0,11.0,1.0,2.0,True
0.0,0.0,0.0,1.0,1.0,157.0,Jerzy Janowicz,0.0,203.0,25.7,5.0,13.0,117.0,63.0,40.0,22.0,18.0,13.0,20.0,Novak Djokovic,1.0,188.0,29.2,12.0,5.0,114.0,71.0,49.0,27.0,18.0,10.0,12.0,True
0.0,0.0,0.0,1.0,1.0,31.0,Mikhail Youzhny,0.0,183.0,34.1,2.0,0.0,25.0,10.0,5.0,9.0,3.0,1.0,2.0,Novak Djokovic,1.0,188.0,29.2,0.0,0.0,13.0,8.0,8.0,4.0,3.0,0.0,0.0,True
0.0,0.0,0.0,1.0,1.0,115.0,Kyle Edmund,0.0,188.0,21.6,3.0,1.0,89.0,57.0,30.0,10.0,12.0,7.0,15.0,Novak Djokovic,1.0,188.0,29.2,3.0,7.0,82.0,51.0,38.0,14.0,13.0,4.0,6.0,True
0.0,0.0,0.0,1.0,1.0,83.0,Jo-Wilfried Tsonga,0.0,188.0,31.3,3.0,5.0,59.0,33.0,23.0,7.0,8.0,5.0,9.0,Novak Djokovic,1.0,188.0,29.2,1.0,3.0,50.0,29.0,24.0,12.0,9.0,1.0,2.0,True
0.0,0.0,0.0,1.0,1.0,152.0,Gael Monfils,0.0,193.0,29.9,11.0,11.0,111.0,60.0,37.0,19.0,17.0,12.0,20.0,Novak Djokovic,1.0,188.0,29.2,1.0,7.0,106.0,68.0,46.0,20.0,17.0,7.0,11.0,True
0.0,0.0,0.0,1.0,0.0,75.0,Fabio Fognini,0.0,178.0,29.3,0.0,7.0,59.0,29.0,19.0,10.0,9.0,1.0,5.0,Novak Djokovic,1.0,188.0,29.3,4.0,4.0,56.0,29.0,24.0,14.0,9.0,3.0,4.0,True
0.0,0.0,0.0,1.0,0.0,80.0,Vasek Pospisil,0.0,193.0,26.2,12.0,6.0,65.0,44.0,30.0,8.0,10.0,3.0,6.0,Novak Djokovic,1.0,188.0,29.3,2.0,0.0,53.0,32.0,23.0,15.0,10.0,0.0,1.0,True
0.0,0.0,0.0,1.0,0.0,140.0,Mischa Zverev,1.0,190.0,29.1,8.0,1.0,88.0,63.0,45.0,10.0,14.0,6.0,9.0,Novak Djokovic,1.0,188.0,29.3,4.0,6.0,103.0,55.0,41.0,24.0,16.0,5.0,9.0,True
0.0,0.0,0.0,1.0,0.0,80.0,Gilles Muller,1.0,193.0,33.4,5.0,4.0,63.0,36.0,30.0,9.0,9.0,2.0,4.0,Novak Djokovic,1.0,188.0,29.4,3.0,4.0,55.0,32.0,29.0,14.0,10.0,1.0,1.0,True
0.0,0.0,0.0,1.0,0.0,143.0,Grigor Dimitrov,0.0,188.0,25.4,6.0,7.0,95.0,52.0,37.0,17.0,13.0,2.0,6.0,Novak Djokovic,1.0,188.0,29.4,5.0,5.0,94.0,60.0,44.0,16.0,14.0,6.0,8.0,True
0.0,0.0,0.0,1.0,0.0,122.0,Dominic Thiem,0.0,185.0,23.1,4.0,3.0,96.0,64.0,43.0,11.0,13.0,1.0,6.0,Novak Djokovic,1.0,188.0,29.4,3.0,0.0,80.0,54.0,39.0,20.0,13.0,1.0,1.0,True
0.0,0.0,0.0,1.0,0.0,69.0,David Goffin,0.0,180.0,25.9,1.0,4.0,47.0,22.0,13.0,9.0,7.0,2.0,6.0,Novak Djokovic,1.0,188.0,29.4,3.0,4.0,57.0,35.0,29.0,8.0,8.0,1.0,1.0,True
0.0,0.0,0.0,1.0,0.0,134.0,Milos Raonic,0.0,196.0,25.8,14.0,3.0,78.0,45.0,38.0,12.0,12.0,0.0,2.0,Novak Djokovic,1.0,188.0,29.4,2.0,2.0,90.0,58.0,42.0,15.0,12.0,5.0,7.0,True
0.0,0.0,0.0,1.0,0.0,66.0,Kei Nishikori,0.0,178.0,26.8,4.0,1.0,55.0,35.0,18.0,4.0,7.0,5.0,11.0,Novak Djokovic,1.0,188.0,29.4,3.0,1.0,44.0,28.0,23.0,7.0,7.0,2.0,3.0,True
0.0,0.0,0.0,1.0,0.0,86.0,Jan Lennard Struff,0.0,193.0,26.6,9.0,1.0,74.0,41.0,26.0,14.0,11.0,5.0,9.0,Novak Djokovic,1.0,188.0,29.6,4.0,4.0,55.0,39.0,33.0,6.0,10.0,3.0,5.0,True
0.0,0.0,0.0,1.0,0.0,71.0,Horacio Zeballos,1.0,188.0,31.6,4.0,2.0,54.0,34.0,22.0,11.0,9.0,0.0,2.0,Novak Djokovic,1.0,188.0,29.6,4.0,1.0,47.0,33.0,29.0,11.0,10.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,91.0,Radek Stepanek,0.0,185.0,38.0,2.0,5.0,61.0,33.0,25.0,6.0,9.0,2.0,6.0,Novak Djokovic,1.0,188.0,29.6,3.0,3.0,56.0,35.0,26.0,12.0,9.0,3.0,4.0,True
0.0,0.0,0.0,1.0,0.0,142.0,Fernando Verdasco,1.0,188.0,33.1,2.0,3.0,101.0,70.0,44.0,16.0,16.0,3.0,7.0,Novak Djokovic,1.0,188.0,29.6,3.0,1.0,93.0,57.0,45.0,15.0,15.0,4.0,7.0,True
0.0,0.0,0.0,1.0,0.0,174.0,Andy Murray,0.0,190.0,29.6,8.0,4.0,84.0,50.0,39.0,16.0,15.0,1.0,4.0,Novak Djokovic,1.0,188.0,29.6,2.0,3.0,110.0,79.0,54.0,19.0,16.0,5.0,7.0,True
0.0,0.0,0.0,1.0,1.0,140.0,Fernando Verdasco,1.0,188.0,33.1,5.0,5.0,106.0,55.0,33.0,20.0,13.0,10.0,16.0,Novak Djokovic,1.0,188.0,29.6,2.0,2.0,94.0,58.0,44.0,18.0,14.0,3.0,5.0,True
0.0,0.0,0.0,1.0,0.0,136.0,Daniil Medvedev,0.0,198.0,20.9,7.0,2.0,96.0,51.0,29.0,20.0,13.0,6.0,13.0,Novak Djokovic,1.0,188.0,29.6,4.0,3.0,104.0,70.0,42.0,16.0,14.0,9.0,14.0,True
0.0,0.0,0.0,1.0,0.0,94.0,Martin Klizan,1.0,190.0,27.6,2.0,3.0,61.0,50.0,31.0,5.0,10.0,1.0,4.0,Novak Djokovic,1.0,188.0,29.7,3.0,0.0,74.0,53.0,38.0,13.0,11.0,4.0,6.0,True
0.0,0.0,0.0,1.0,0.0,158.0,Juan Martin del Potro,0.0,198.0,28.4,3.0,3.0,85.0,53.0,36.0,13.0,15.0,2.0,7.0,Novak Djokovic,1.0,188.0,29.7,7.0,1.0,93.0,59.0,39.0,17.0,15.0,6.0,10.0,True
0.0,0.0,0.0,1.0,0.0,111.0,Kyle Edmund,0.0,188.0,22.1,4.0,3.0,78.0,47.0,32.0,15.0,11.0,5.0,8.0,Novak Djokovic,1.0,188.0,29.7,3.0,3.0,77.0,51.0,35.0,13.0,11.0,1.0,3.0,True
0.0,0.0,0.0,1.0,0.0,137.0,Juan Martin del Potro,0.0,198.0,28.4,13.0,3.0,91.0,62.0,41.0,10.0,14.0,8.0,13.0,Novak Djokovic,1.0,188.0,29.7,4.0,1.0,87.0,56.0,41.0,18.0,15.0,1.0,4.0,True
0.0,0.0,0.0,1.0,1.0,115.0,Albert Ramos,1.0,188.0,29.2,6.0,5.0,74.0,43.0,30.0,14.0,13.0,5.0,9.0,Novak Djokovic,1.0,188.0,29.8,10.0,2.0,80.0,53.0,45.0,17.0,14.0,1.0,1.0,True
0.0,1.0,0.0,0.0,0.0,146.0,Pablo Carreno Busta,0.0,188.0,25.7,0.0,0.0,96.0,74.0,42.0,8.0,14.0,8.0,14.0,Novak Djokovic,1.0,188.0,29.9,2.0,5.0,96.0,58.0,44.0,14.0,14.0,8.0,12.0,True
0.0,1.0,0.0,0.0,0.0,135.0,Nicolas Almagro,0.0,183.0,31.7,11.0,3.0,94.0,51.0,40.0,14.0,14.0,6.0,11.0,Novak Djokovic,1.0,188.0,29.9,7.0,2.0,85.0,59.0,41.0,16.0,15.0,4.0,7.0,True
0.0,1.0,0.0,0.0,0.0,93.0,Feliciano Lopez,1.0,188.0,35.6,5.0,0.0,56.0,35.0,29.0,12.0,11.0,3.0,5.0,Novak Djokovic,1.0,188.0,29.9,6.0,1.0,65.0,44.0,35.0,13.0,11.0,1.0,1.0,True
0.0,1.0,0.0,0.0,0.0,105.0,Aljaz Bedene,0.0,181.0,27.8,4.0,1.0,74.0,48.0,29.0,14.0,10.0,4.0,7.0,Novak Djokovic,1.0,188.0,29.9,4.0,0.0,68.0,48.0,36.0,11.0,10.0,1.0,2.0,True
0.0,1.0,0.0,0.0,0.0,101.0,Roberto Bautista Agut,0.0,183.0,29.0,1.0,1.0,64.0,45.0,27.0,9.0,10.0,4.0,7.0,Novak Djokovic,1.0,188.0,29.9,6.0,1.0,62.0,44.0,32.0,9.0,10.0,1.0,2.0,True
0.0,1.0,0.0,0.0,0.0,59.0,Dominic Thiem,0.0,185.0,23.6,0.0,1.0,37.0,24.0,11.0,2.0,6.0,2.0,7.0,Novak Djokovic,1.0,188.0,29.9,2.0,0.0,43.0,31.0,25.0,6.0,7.0,2.0,2.0,True
0.0,1.0,0.0,0.0,1.0,147.0,Marcel Granollers,0.0,190.0,31.1,5.0,0.0,102.0,56.0,33.0,16.0,13.0,12.0,20.0,Novak Djokovic,1.0,188.0,30.0,5.0,1.0,87.0,58.0,36.0,18.0,14.0,6.0,10.0,True
0.0,1.0,0.0,0.0,1.0,127.0,Joao Sousa,0.0,185.0,28.1,2.0,2.0,83.0,46.0,28.0,15.0,13.0,8.0,14.0,Novak Djokovic,1.0,188.0,30.0,2.0,1.0,88.0,51.0,41.0,18.0,13.0,4.0,5.0,True
0.0,1.0,0.0,0.0,1.0,198.0,Diego Schwartzman,0.0,170.0,24.7,4.0,5.0,153.0,92.0,57.0,24.0,22.0,13.0,21.0,Novak Djokovic,1.0,188.0,30.0,7.0,1.0,114.0,80.0,62.0,19.0,22.0,3.0,7.0,True
0.0,1.0,0.0,0.0,1.0,147.0,Albert Ramos,1.0,188.0,29.3,3.0,2.0,99.0,64.0,34.0,16.0,14.0,3.0,10.0,Novak Djokovic,1.0,188.0,30.0,3.0,0.0,99.0,61.0,44.0,18.0,14.0,5.0,8.0,True
0.0,0.0,1.0,0.0,0.0,85.0,Vasek Pospisil,0.0,193.0,27.0,10.0,2.0,57.0,33.0,23.0,12.0,9.0,3.0,5.0,Novak Djokovic,1.0,188.0,30.0,5.0,4.0,66.0,47.0,34.0,11.0,10.0,3.0,3.0,True
0.0,0.0,1.0,0.0,0.0,95.0,Donald Young,1.0,183.0,27.9,5.0,3.0,76.0,49.0,33.0,11.0,10.0,7.0,10.0,Novak Djokovic,1.0,188.0,30.0,7.0,3.0,67.0,49.0,39.0,9.0,10.0,3.0,4.0,True
0.0,0.0,1.0,0.0,0.0,82.0,Daniil Medvedev,0.0,198.0,21.3,4.0,3.0,59.0,35.0,23.0,13.0,10.0,3.0,6.0,Novak Djokovic,1.0,188.0,30.0,5.0,4.0,64.0,37.0,32.0,11.0,10.0,3.0,4.0,True
0.0,0.0,1.0,0.0,0.0,76.0,Gael Monfils,0.0,193.0,30.8,6.0,1.0,63.0,45.0,30.0,7.0,10.0,3.0,6.0,Novak Djokovic,1.0,188.0,30.0,1.0,1.0,58.0,42.0,32.0,8.0,9.0,3.0,3.0,True
0.0,0.0,1.0,0.0,1.0,40.0,Martin Klizan,1.0,190.0,27.9,0.0,2.0,33.0,21.0,12.0,5.0,5.0,2.0,4.0,Novak Djokovic,1.0,188.0,30.1,7.0,2.0,33.0,23.0,20.0,5.0,6.0,0.0,0.0,True
0.0,0.0,1.0,0.0,1.0,93.0,Adam Pavlasek,0.0,186.0,22.7,5.0,4.0,84.0,45.0,26.0,15.0,11.0,11.0,18.0,Novak Djokovic,1.0,188.0,30.1,4.0,1.0,60.0,41.0,33.0,14.0,12.0,1.0,1.0,True
0.0,0.0,1.0,0.0,1.0,131.0,Ernests Gulbis,0.0,190.0,28.8,13.0,7.0,102.0,63.0,44.0,15.0,14.0,7.0,11.0,Novak Djokovic,1.0,188.0,30.1,6.0,1.0,89.0,56.0,44.0,21.0,15.0,3.0,4.0,True
0.0,0.0,1.0,0.0,1.0,133.0,Adrian Mannarino,1.0,183.0,29.0,2.0,1.0,102.0,71.0,43.0,16.0,15.0,6.0,10.0,Novak Djokovic,1.0,188.0,30.1,4.0,2.0,93.0,69.0,49.0,16.0,15.0,1.0,2.0,True
0.0,0.0,0.0,1.0,1.0,111.0,Donald Young,1.0,183.0,28.4,2.0,2.0,103.0,59.0,28.0,24.0,12.0,19.0,25.0,Novak Djokovic,1.0,188.0,30.6,4.0,1.0,66.0,38.0,30.0,20.0,13.0,1.0,2.0,True
0.0,0.0,0.0,1.0,1.0,165.0,Gael Monfils,0.0,193.0,31.3,5.0,15.0,114.0,60.0,38.0,22.0,17.0,8.0,15.0,Novak Djokovic,1.0,188.0,30.6,5.0,11.0,117.0,77.0,56.0,18.0,18.0,5.0,8.0,True
0.0,0.0,0.0,1.0,1.0,141.0,Albert Ramos,1.0,188.0,29.9,3.0,3.0,96.0,57.0,34.0,20.0,13.0,7.0,12.0,Novak Djokovic,1.0,188.0,30.6,2.0,3.0,87.0,55.0,44.0,16.0,13.0,6.0,6.0,True
0.0,1.0,0.0,0.0,0.0,56.0,Dusan Lajovic,0.0,180.0,27.7,0.0,1.0,36.0,18.0,6.0,6.0,6.0,4.0,9.0,Novak Djokovic,1.0,188.0,30.9,1.0,2.0,45.0,28.0,23.0,9.0,7.0,4.0,4.0,True
0.0,1.0,0.0,0.0,0.0,135.0,Borna Coric,0.0,188.0,21.4,1.0,3.0,80.0,48.0,31.0,14.0,12.0,4.0,8.0,Novak Djokovic,1.0,188.0,30.9,5.0,1.0,92.0,60.0,40.0,18.0,12.0,6.0,9.0,True
0.0,1.0,0.0,0.0,0.0,119.0,Kei Nishikori,0.0,178.0,28.3,1.0,1.0,84.0,49.0,34.0,15.0,11.0,4.0,7.0,Novak Djokovic,1.0,188.0,30.9,6.0,5.0,73.0,46.0,33.0,13.0,11.0,5.0,6.0,True
0.0,1.0,0.0,0.0,0.0,55.0,Alexandr Dolgopolov,0.0,180.0,29.5,0.0,2.0,46.0,24.0,13.0,9.0,8.0,1.0,5.0,Novak Djokovic,1.0,188.0,30.9,6.0,0.0,45.0,30.0,24.0,10.0,8.0,1.0,1.0,True
0.0,1.0,0.0,0.0,0.0,77.0,Nikoloz Basilashvili,0.0,185.0,26.2,1.0,9.0,51.0,29.0,20.0,9.0,9.0,2.0,5.0,Novak Djokovic,1.0,188.0,30.9,5.0,3.0,63.0,37.0,30.0,15.0,9.0,4.0,4.0,True
0.0,1.0,0.0,0.0,0.0,88.0,Albert Ramos,1.0,188.0,30.3,2.0,0.0,57.0,34.0,18.0,12.0,9.0,1.0,5.0,Novak Djokovic,1.0,188.0,30.9,1.0,1.0,59.0,41.0,30.0,10.0,10.0,2.0,3.0,True
0.0,1.0,0.0,0.0,0.0,141.0,Kei Nishikori,0.0,178.0,28.3,2.0,2.0,85.0,53.0,31.0,11.0,12.0,4.0,10.0,Novak Djokovic,1.0,188.0,30.9,4.0,3.0,93.0,63.0,42.0,12.0,12.0,5.0,9.0,True
0.0,1.0,0.0,0.0,1.0,125.0,Rogerio Dutra Silva,0.0,178.0,34.3,4.0,5.0,101.0,71.0,42.0,10.0,14.0,5.0,11.0,Novak Djokovic,1.0,188.0,31.0,6.0,1.0,85.0,59.0,43.0,14.0,15.0,4.0,7.0,True
0.0,1.0,0.0,0.0,1.0,138.0,Jaume Munar,0.0,183.0,21.0,3.0,3.0,94.0,58.0,38.0,16.0,16.0,2.0,7.0,Novak Djokovic,1.0,188.0,31.0,3.0,5.0,99.0,69.0,49.0,18.0,16.0,4.0,7.0,True
0.0,1.0,0.0,0.0,1.0,228.0,Roberto Bautista Agut,0.0,183.0,30.1,3.0,2.0,152.0,90.0,60.0,25.0,21.0,10.0,18.0,Novak Djokovic,1.0,188.0,31.0,10.0,3.0,128.0,81.0,56.0,26.0,21.0,3.0,8.0,True
0.0,1.0,0.0,0.0,1.0,145.0,Fernando Verdasco,1.0,188.0,34.5,3.0,2.0,99.0,66.0,37.0,18.0,13.0,5.0,10.0,Novak Djokovic,1.0,188.0,31.0,3.0,0.0,96.0,70.0,44.0,18.0,14.0,4.0,5.0,True
0.0,0.0,1.0,0.0,0.0,65.0,John Millman,0.0,183.0,29.0,2.0,3.0,68.0,41.0,23.0,10.0,8.0,8.0,13.0,Novak Djokovic,1.0,188.0,31.0,4.0,2.0,34.0,26.0,24.0,4.0,7.0,0.0,0.0,True
0.0,0.0,1.0,0.0,0.0,65.0,Grigor Dimitrov,0.0,188.0,27.0,8.0,5.0,48.0,26.0,16.0,11.0,8.0,3.0,6.0,Novak Djokovic,1.0,188.0,31.0,3.0,4.0,52.0,34.0,30.0,10.0,9.0,1.0,1.0,True
0.0,0.0,1.0,0.0,0.0,78.0,Adrian Mannarino,1.0,183.0,29.9,4.0,2.0,63.0,40.0,24.0,9.0,9.0,9.0,13.0,Novak Djokovic,1.0,188.0,31.0,6.0,2.0,55.0,35.0,29.0,11.0,10.0,1.0,2.0,True
0.0,0.0,1.0,0.0,0.0,92.0,Jeremy Chardy,0.0,188.0,31.3,5.0,2.0,75.0,52.0,40.0,10.0,11.0,2.0,3.0,Novak Djokovic,1.0,188.0,31.0,4.0,0.0,59.0,40.0,33.0,16.0,11.0,0.0,0.0,True
0.0,0.0,1.0,0.0,1.0,93.0,Tennys Sandgren,0.0,188.0,26.9,5.0,4.0,94.0,57.0,34.0,11.0,12.0,12.0,19.0,Novak Djokovic,1.0,188.0,31.1,0.0,2.0,57.0,40.0,33.0,12.0,12.0,0.0,1.0,True
0.0,0.0,1.0,0.0,1.0,91.0,Horacio Zeballos,1.0,188.0,33.1,7.0,5.0,81.0,52.0,34.0,7.0,12.0,7.0,13.0,Novak Djokovic,1.0,188.0,31.1,15.0,0.0,61.0,46.0,41.0,8.0,12.0,3.0,3.0,True
0.0,0.0,1.0,0.0,1.0,174.0,Kyle Edmund,0.0,188.0,23.4,11.0,4.0,135.0,81.0,53.0,27.0,18.0,13.0,17.0,Novak Djokovic,1.0,188.0,31.1,18.0,2.0,104.0,77.0,63.0,15.0,19.0,4.0,5.0,True
0.0,0.0,1.0,0.0,1.0,106.0,Karen Khachanov,0.0,198.0,22.1,4.0,1.0,84.0,50.0,28.0,13.0,13.0,7.0,14.0,Novak Djokovic,1.0,188.0,31.1,2.0,1.0,65.0,46.0,36.0,11.0,13.0,1.0,3.0,True
0.0,0.0,1.0,0.0,1.0,155.0,Kei Nishikori,0.0,178.0,28.5,3.0,1.0,117.0,80.0,47.0,16.0,17.0,7.0,14.0,Novak Djokovic,1.0,188.0,31.1,6.0,3.0,91.0,61.0,52.0,12.0,17.0,4.0,7.0,True
0.0,0.0,1.0,0.0,1.0,315.0,Rafael Nadal,1.0,185.0,32.0,9.0,4.0,210.0,150.0,100.0,34.0,30.0,15.0,19.0,Novak Djokovic,1.0,188.0,31.1,23.0,4.0,176.0,125.0,95.0,24.0,29.0,7.0,11.0,True
0.0,0.0,1.0,0.0,1.0,139.0,Kevin Anderson,0.0,203.0,32.1,10.0,5.0,80.0,49.0,34.0,15.0,14.0,0.0,4.0,Novak Djokovic,1.0,188.0,31.1,6.0,4.0,94.0,68.0,52.0,17.0,15.0,7.0,7.0,True
0.0,0.0,0.0,1.0,0.0,90.0,Mirza Basic,0.0,188.0,27.0,3.0,2.0,69.0,31.0,20.0,17.0,10.0,2.0,5.0,Novak Djokovic,1.0,188.0,31.2,9.0,4.0,63.0,45.0,34.0,11.0,11.0,2.0,4.0,True
0.0,0.0,0.0,1.0,0.0,84.0,Peter Polansky,0.0,180.0,30.1,0.0,2.0,56.0,28.0,20.0,14.0,9.0,4.0,6.0,Novak Djokovic,1.0,188.0,31.2,7.0,2.0,57.0,36.0,30.0,12.0,10.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,122.0,Steve Johnson,0.0,188.0,28.6,4.0,5.0,93.0,51.0,30.0,20.0,11.0,9.0,12.0,Novak Djokovic,1.0,188.0,31.2,7.0,4.0,72.0,46.0,35.0,11.0,11.0,2.0,4.0,True
0.0,0.0,0.0,1.0,0.0,128.0,Adrian Mannarino,1.0,183.0,30.1,4.0,2.0,76.0,47.0,29.0,11.0,12.0,3.0,8.0,Novak Djokovic,1.0,188.0,31.2,5.0,3.0,93.0,49.0,35.0,22.0,13.0,5.0,7.0,True
0.0,0.0,0.0,1.0,0.0,139.0,Grigor Dimitrov,0.0,188.0,27.2,10.0,3.0,82.0,60.0,41.0,10.0,13.0,2.0,5.0,Novak Djokovic,1.0,188.0,31.2,4.0,1.0,86.0,54.0,40.0,15.0,14.0,2.0,5.0,True
0.0,0.0,0.0,1.0,0.0,151.0,Milos Raonic,0.0,196.0,27.6,21.0,9.0,109.0,64.0,49.0,18.0,15.0,10.0,14.0,Novak Djokovic,1.0,188.0,31.2,5.0,0.0,94.0,60.0,39.0,23.0,16.0,5.0,8.0,True
0.0,0.0,0.0,1.0,0.0,152.0,Marin Cilic,0.0,198.0,29.8,12.0,4.0,90.0,60.0,41.0,14.0,14.0,4.0,8.0,Novak Djokovic,1.0,188.0,31.2,8.0,4.0,96.0,61.0,44.0,15.0,14.0,9.0,12.0,True
0.0,0.0,0.0,1.0,0.0,84.0,Roger Federer,0.0,185.0,37.0,11.0,4.0,77.0,45.0,30.0,15.0,10.0,3.0,6.0,Novak Djokovic,1.0,188.0,31.2,4.0,2.0,53.0,35.0,25.0,14.0,10.0,0.0,1.0,True
0.0,0.0,0.0,1.0,1.0,179.0,Marton Fucsovics,0.0,188.0,26.5,3.0,5.0,106.0,65.0,43.0,17.0,17.0,7.0,13.0,Novak Djokovic,1.0,188.0,31.2,4.0,3.0,105.0,62.0,46.0,24.0,17.0,3.0,5.0,True
0.0,0.0,0.0,1.0,1.0,166.0,Tennys Sandgren,0.0,188.0,27.0,11.0,4.0,129.0,79.0,51.0,21.0,18.0,9.0,16.0,Novak Djokovic,1.0,188.0,31.2,6.0,3.0,114.0,81.0,57.0,19.0,19.0,2.0,3.0,True
0.0,0.0,0.0,1.0,1.0,131.0,Richard Gasquet,0.0,185.0,32.1,10.0,4.0,97.0,66.0,40.0,11.0,13.0,7.0,12.0,Novak Djokovic,1.0,188.0,31.2,3.0,2.0,83.0,52.0,39.0,20.0,13.0,5.0,5.0,True
0.0,0.0,0.0,1.0,1.0,120.0,Joao Sousa,0.0,185.0,29.4,4.0,5.0,80.0,43.0,30.0,15.0,14.0,1.0,6.0,Novak Djokovic,1.0,188.0,31.2,9.0,1.0,75.0,50.0,39.0,14.0,14.0,0.0,1.0,True
0.0,0.0,0.0,1.0,1.0,169.0,John Millman,0.0,183.0,29.2,3.0,4.0,115.0,79.0,51.0,15.0,14.0,16.0,20.0,Novak Djokovic,1.0,188.0,31.2,1.0,4.0,86.0,57.0,42.0,19.0,15.0,1.0,2.0,True
0.0,0.0,0.0,1.0,1.0,143.0,Kei Nishikori,0.0,178.0,28.6,2.0,2.0,101.0,62.0,37.0,20.0,13.0,13.0,17.0,Novak Djokovic,1.0,188.0,31.2,3.0,2.0,78.0,50.0,40.0,20.0,14.0,2.0,2.0,True
0.0,0.0,0.0,1.0,1.0,196.0,Juan Martin del Potro,0.0,198.0,29.9,6.0,1.0,89.0,57.0,38.0,16.0,14.0,3.0,7.0,Novak Djokovic,1.0,188.0,31.2,1.0,2.0,118.0,74.0,50.0,26.0,17.0,4.0,6.0,True
